publication_id,reference_id
W2060592085,W2091609334
W2060592085,W2092570966
W2060592085,W2111307957
W2060592085,W2141641465
W2060592085,W2241211221
W2088235473,W639323477
W2088235473,W2078621284
W2088235473,W2078914301
W2183898009,W12144851
W2183898009,W139777397
W2183898009,W254944493
W2183898009,W1532726409
W2183898009,W1560144794
W2183898009,W1572019598
W2183898009,W1581350311
W2183898009,W1912587452
W2183898009,W1950736173
W2183898009,W2023986414
W2183898009,W2080028306
W2183898009,W2100685825
W2183898009,W2139598342
W2183898009,W2564720963
W2089809362,W1560946882
W2089809362,W1607713866
W2089809362,W1972463186
W2089809362,W1982264772
W2089809362,W1983348606
W2089809362,W1997110426
W2089809362,W2003879053
W2089809362,W2028857061
W2089809362,W2093849153
W2089809362,W2108521506
W2089809362,W2148654144
W2089809362,W2165507463
W2089809362,W2238010690
W2089809362,W2507917104
W1542425463,W114330277
W1542425463,W156256586
W1542425463,W1557496348
W1542425463,W1989016101
W1542425463,W2037842078
W1542425463,W2038869722
W1542425463,W2059061863
W1542425463,W2103604870
W1542425463,W2204589313
W1542425463,W2980912855
W1542425463,W3197522016
W2600087721,W167948671
W2600087721,W354426099
W2600087721,W1584358237
W2600087721,W2061185532
W2600087721,W2076691609
W2600087721,W2105639722
W2600087721,W2125570765
W2600087721,W2162800060
W2600087721,W2220359064
W2600087721,W2403095248
W2600087721,W2936213937
W1623415717,W1537424868
W1623415717,W1969168500
W1623415717,W1969365209
W1623415717,W2038068182
W1623415717,W2043887163
W1623415717,W2065548948
W1623415717,W2072813844
W1623415717,W2088400943
W1623415717,W2109703904
W1623415717,W2132087580
W1623415717,W2312417386
W1623415717,W2735403698
W1623415717,W3023305142
W1623415717,W4231913388
W12144851,W139777397
W12144851,W1584263795
W12144851,W2269900514
W12144851,W2514278858
W1997744527,W167948671
W1997744527,W1573523614
W1997744527,W1717486659
W1997744527,W2001461756
W1997744527,W2032635843
W1997744527,W2082566952
W1997744527,W2137526265
W1997744527,W2153676627
W1997744527,W2157255420
W1997744527,W2395018040
W1997744527,W2802089619
W1997744527,W6606706339
W1997744527,W6634280709
W1997744527,W7023701770
W2748965471,W1966224911
W2748965471,W1977243936
W2748965471,W1987330504
W2748965471,W1990282485
W2748965471,W1994813625
W2748965471,W2000799448
W2748965471,W2010258059
W2748965471,W2013366237
W2748965471,W2016096546
W2748965471,W2022651795
W2748965471,W2035486824
W2748965471,W2040216023
W2748965471,W2041121121
W2748965471,W2050571299
W2748965471,W2058543238
W2748965471,W2062190494
W2748965471,W2089612224
W2748965471,W2111977473
W2748965471,W2115460576
W2748965471,W2117916152
W2748965471,W2126224881
W2748965471,W2153676627
W2748965471,W2168383416
W2748965471,W2171689108
W2748965471,W2206817627
W2748965471,W2215486668
W2748965471,W2220788890
W2748965471,W2345792697
W2748965471,W2403300874
W2748965471,W2467114634
W2748965471,W2549120448
W2748965471,W4214656797
W2748965471,W4248912547
W2995408789,W1544168675
W2995408789,W1547120826
W2995408789,W1944219791
W2995408789,W1966641148
W2995408789,W1971274529
W2995408789,W1973159748
W2995408789,W1977086599
W2995408789,W1989249702
W2995408789,W2000626668
W2995408789,W2005774352
W2995408789,W2063089621
W2995408789,W2085533563
W2995408789,W2103212780
W2995408789,W2110235231
W2995408789,W2110649559
W2995408789,W2113347439
W2995408789,W2115138492
W2995408789,W2128495200
W2995408789,W2134957872
W2995408789,W2142887818
W2995408789,W2148905283
W2995408789,W2166779026
W2995408789,W2314270826
W2995408789,W2466861635
W2995408789,W2689106072
W2995408789,W2735688622
W2995408789,W2768689142
W2995408789,W2804979231
W2995408789,W3022782844
W2161377823,W72858213
W2161377823,W77612647
W2161377823,W144559596
W2161377823,W192078153
W2161377823,W624465380
W2161377823,W1499933681
W2161377823,W1502491548
W2161377823,W1516357717
W2161377823,W1517387173
W2161377823,W1573523614
W2161377823,W1586624296
W2161377823,W1591815827
W2161377823,W1661994657
W2161377823,W1774839024
W2161377823,W1964538581
W2161377823,W1972170794
W2161377823,W1979556480
W2161377823,W1980561265
W2161377823,W1984873438
W2161377823,W2001260728
W2161377823,W2003840516
W2161377823,W2005342022
W2161377823,W2006144938
W2161377823,W2011136722
W2161377823,W2012487898
W2161377823,W2020721196
W2161377823,W2022529518
W2161377823,W2035010057
W2161377823,W2037001540
W2161377823,W2043143027
W2161377823,W2052270675
W2161377823,W2056353958
W2161377823,W2084489557
W2161377823,W2084728533
W2161377823,W2086919225
W2161377823,W2091784785
W2161377823,W2098619666
W2161377823,W2103383236
W2161377823,W2105055172
W2161377823,W2105118209
W2161377823,W2110831359
W2161377823,W2111197100
W2161377823,W2119098391
W2161377823,W2125669135
W2161377823,W2138269563
W2161377823,W2139598342
W2161377823,W2143122004
W2161377823,W2155417611
W2161377823,W2155635068
W2161377823,W2159330012
W2161377823,W2204589313
W2161377823,W2234058859
W2161377823,W2337365192
W2161377823,W2504258391
W2161377823,W2543680447
W2161377823,W2601835878
W2161377823,W4239603325
W2161377823,W4256399001
W2161377823,W4285719527
W2151802019,W143260562
W2151802019,W608859576
W2151802019,W627786801
W2151802019,W1492190885
W2151802019,W1499933681
W2151802019,W1527457427
W2151802019,W1532335443
W2151802019,W1567832587
W2151802019,W1569648698
W2151802019,W1590947159
W2151802019,W1862665565
W2151802019,W2035402384
W2151802019,W2037001540
W2151802019,W2046123750
W2151802019,W2059075385
W2151802019,W2074439470
W2151802019,W2085783286
W2151802019,W2108006430
W2151802019,W2130228586
W2151802019,W2131657873
W2151802019,W2137526265
W2151802019,W2146939832
W2151802019,W2148119561
W2151802019,W2160109669
W2151802019,W2184854514
W2151802019,W2188608003
W2151802019,W2242279449
W2151802019,W2596062918
W2151802019,W2912596165
W2991070205,W83866079
W2991070205,W142943847
W2991070205,W639323477
W2991070205,W768993479
W2991070205,W1517677814
W2991070205,W1551337636
W2991070205,W1561285418
W2991070205,W1590947159
W2991070205,W1596196963
W2991070205,W1773282827
W2991070205,W1950736173
W2991070205,W1965327601
W2991070205,W1974170079
W2991070205,W2002516241
W2991070205,W2006720227
W2991070205,W2027523423
W2991070205,W2047042583
W2991070205,W2053456338
W2991070205,W2057978450
W2991070205,W2059020775
W2991070205,W2063427269
W2991070205,W2072020524
W2991070205,W2077763860
W2991070205,W2082840017
W2991070205,W2089123859
W2991070205,W2095929735
W2991070205,W2104166306
W2991070205,W2126239631
W2991070205,W2128543131
W2991070205,W2140258513
W2991070205,W2159604298
W2991070205,W2164665417
W2991070205,W2183898009
W2991070205,W2299284748
W2991070205,W2546697930
W2991070205,W2560466761
W2991070205,W2623681463
W2991070205,W2752101034
W2991070205,W2767214446
W2991070205,W2790307932
W2991070205,W2804058599
W2991070205,W2885292784
W2991070205,W2901715600
W2991070205,W2903262696
W2991070205,W2924476848
W2991070205,W2965177497
W2991070205,W3105742033
W2141674016,W45011409
W2141674016,W1599083647
W2141674016,W2072752513
W2141674016,W2074310426
W2153314286,W11909207
W2153314286,W1486313877
W2153314286,W1497286318
W2153314286,W1556530441
W2153314286,W2031344788
W2153314286,W2056919333
W2153314286,W2090260539
W2153314286,W2091784785
W2153314286,W2119480063
W2153314286,W2123668258
W2052698845,W167948671
W2052698845,W230952323
W2052698845,W624465380
W2052698845,W1510737763
W2052698845,W1573784727
W2052698845,W2001461756
W2052698845,W2007842460
W2052698845,W2015677043
W2052698845,W2021584242
W2052698845,W2081681829
W2052698845,W2082354564
W2052698845,W2096255693
W2052698845,W2101464305
W2052698845,W2104109271
W2052698845,W2118649186
W2052698845,W2154393540
W2052698845,W2154822061
W2052698845,W2164719598
W2052698845,W2168488086
W2052698845,W2304903802
W2052698845,W2323903101
W2052698845,W2338290034
W2052698845,W2530638482
W2052698845,W2793652066
W2052698845,W2913521326
W2052698845,W4246278590
W2782013919,W1884081203
W2782013919,W1963987467
W2782013919,W1966714841
W2782013919,W1970890515
W2782013919,W1974704788
W2782013919,W2001461756
W2782013919,W2013808389
W2782013919,W2032635843
W2782013919,W2036147067
W2782013919,W2058543238
W2782013919,W2063891861
W2782013919,W2101353123
W2782013919,W2165758561
W2782013919,W2346427186
W2782013919,W2753111549
W4407971403,W1215132044
W4407971403,W1517677814
W4407971403,W1574629238
W4407971403,W1818541649
W4407971403,W1963987467
W4407971403,W1977615208
W4407971403,W1985360558
W4407971403,W1985400845
W4407971403,W1990242729
W4407971403,W1991139021
W4407971403,W1994850709
W4407971403,W2001461756
W4407971403,W2004126765
W4407971403,W2013808389
W4407971403,W2016295900
W4407971403,W2023523634
W4407971403,W2023683162
W4407971403,W2027523423
W4407971403,W2027740961
W4407971403,W2028732730
W4407971403,W2041121121
W4407971403,W2045094646
W4407971403,W2058284311
W4407971403,W2058347805
W4407971403,W2058543238
W4407971403,W2059254035
W4407971403,W2078448723
W4407971403,W2079326554
W4407971403,W2102928335
W4407971403,W2102938803
W4407971403,W2108688747
W4407971403,W2110707960
W4407971403,W2114095739
W4407971403,W2123024400
W4407971403,W2128201864
W4407971403,W2135715728
W4407971403,W2149023643
W4407971403,W2158721732
W4407971403,W2162544110
W4407971403,W2205103754
W4407971403,W2220788890
W4407971403,W2257861854
W4407971403,W2342039739
W4407971403,W2490977439
W4407971403,W2525096926
W4407971403,W2530548113
W4407971403,W2545749825
W4407971403,W2549120448
W4407971403,W2560429335
W4407971403,W2739664235
W4407971403,W2748965471
W4407971403,W2750093529
W4407971403,W2767264324
W4407971403,W2781500572
W4407971403,W2790446951
W4407971403,W2801211692
W4407971403,W2803328470
W4407971403,W2806231938
W4407971403,W2808506583
W4407971403,W2886066576
W4407971403,W2896784232
W4407971403,W2903080502
W4407971403,W2912881048
W4407971403,W2913974043
W4407971403,W2914250555
W4407971403,W2924476848
W4407971403,W2973818182
W4407971403,W2983954563
W4407971403,W2993515918
W4407971403,W3003963609
W4407971403,W3017170620
W4407971403,W3089575237
W4407971403,W3108222064
W4407971403,W3132238954
W4407971403,W3160661965
W4407971403,W4200289831
W4407971403,W4206819977
W4407971403,W4249771488
W4407971403,W4283015899
W4407971403,W4308921332
W4407971403,W4365515175
W4407971403,W4376646320
W4407971403,W4390984833
W4407971403,W4400941613
W4407971403,W4401902833
W4407971403,W7071619704
W2015833509,W322246522
W2015833509,W1553904877
W2015833509,W1573523614
W2015833509,W1980561265
W2015833509,W2006144938
W2015833509,W2035052544
W2015833509,W2093100943
W2015833509,W2105118209
W2015833509,W2108668360
W2015833509,W2111197100
W2015833509,W2125756309
W2015833509,W2128481292
W2015833509,W2128523760
W2015833509,W2133797163
W2015833509,W2138199375
W2015833509,W6634280709
W2015833509,W6675654580
W2098619666,W13770256
W2098619666,W107684283
W2098619666,W1486313877
W2098619666,W1497286318
W2098619666,W1538807643
W2098619666,W1573523614
W2098619666,W1586624296
W2098619666,W1612857394
W2098619666,W1757148939
W2098619666,W1789658284
W2098619666,W1964538581
W2098619666,W1970713594
W2098619666,W1977667232
W2098619666,W1980561265
W2098619666,W1987733394
W2098619666,W1988165990
W2098619666,W1994435009
W2098619666,W1996136679
W2098619666,W2003723187
W2098619666,W2009730473
W2098619666,W2013020033
W2098619666,W2022222237
W2098619666,W2023108246
W2098619666,W2027523423
W2098619666,W2031344788
W2098619666,W2037001540
W2098619666,W2045114640
W2098619666,W2046483591
W2098619666,W2047329680
W2098619666,W2055762879
W2098619666,W2056919333
W2098619666,W2058799256
W2098619666,W2091784785
W2098619666,W2103383236
W2098619666,W2105118209
W2098619666,W2106814120
W2098619666,W2111197100
W2098619666,W2119480063
W2098619666,W2123668258
W2098619666,W2129396626
W2098619666,W2139598342
W2098619666,W2153314286
W2098619666,W2155843307
W2098619666,W2188608003
W2098619666,W2547418339
W2098619666,W2610881169
W2098619666,W2798157462
W2098619666,W3021516576
W2098619666,W3150512799
W2098619666,W4256399001
W2098619666,W4285719527
W2098619666,W6600602123
W2098619666,W6604354147
W2098619666,W6634280709
W2098619666,W6635221841
W2098619666,W6643603450
W2098619666,W6661419231
W2098619666,W6675654580
W2098619666,W6678988875
W2098619666,W6680378043
W2098619666,W6841554303
W2098619666,W7029952437
W2098619666,W7070669694
W2899563586,W19399978
W2899563586,W389855685
W2899563586,W591743112
W2899563586,W1500950371
W2899563586,W1998426307
W2899563586,W1998841934
W2899563586,W2013039323
W2899563586,W2045094646
W2899563586,W2065946851
W2899563586,W2076629853
W2899563586,W2123436043
W2899563586,W2325319302
W2899563586,W2529719565
W2899563586,W2546635522
W2899563586,W2582521406
W2326637412,W167948671
W2326637412,W281240564
W2326637412,W1499933681
W2326637412,W1532335443
W2326637412,W1607743512
W2326637412,W1981060864
W2326637412,W2037001540
W2326637412,W2103290019
W2326637412,W2173697697
W2326637412,W2184854514
W2326637412,W2318044268
W2326637412,W2327263037
W2326637412,W2617434701
W2326637412,W2797733433
W2326637412,W2974668698
W2326637412,W4249519749
W2326637412,W4301254670
W2326637412,W6731117376
W3148566210,W1484449035
W3148566210,W1493918286
W3148566210,W1529483477
W3148566210,W1552807821
W3148566210,W1569948050
W3148566210,W1576998361
W3148566210,W1598153360
W3148566210,W1908854937
W3148566210,W1935078359
W3148566210,W1944219791
W3148566210,W1965859210
W3148566210,W1977086599
W3148566210,W2001137967
W3148566210,W2032209323
W3148566210,W2036179346
W3148566210,W2037534832
W3148566210,W2097481326
W3148566210,W2102073196
W3148566210,W2108793872
W3148566210,W2109820509
W3148566210,W2110235231
W3148566210,W2115138492
W3148566210,W2118235758
W3148566210,W2126239631
W3148566210,W2130873978
W3148566210,W2134034511
W3148566210,W2136361599
W3148566210,W2140354221
W3148566210,W2158875601
W3148566210,W2217585833
W3148566210,W2239214932
W3148566210,W2331064560
W3148566210,W2334207703
W3148566210,W2345792697
W3148566210,W2466861635
W3148566210,W2486957802
W3148566210,W2490977439
W3148566210,W2557836018
W3148566210,W2689106072
W3148566210,W2791723994
W3148566210,W2804058599
W3148566210,W2804228033
W3148566210,W2921494479
W3148566210,W2924476848
W3148566210,W2995408789
W2530548113,W1566187042
W2530548113,W2063838004
W2530548113,W2119611357
W2530548113,W2123171587
W2530548113,W2342039739
W2080676980,W1489347216
W2080676980,W1980799693
W2080676980,W2006144938
W2080676980,W2007894891
W2080676980,W2025423860
W2080676980,W2095513534
W2080676980,W4285719527
W2163189132,W1502818505
W2163189132,W1510561091
W2163189132,W1551337636
W2163189132,W1599083647
W2163189132,W2006645063
W2163189132,W2062170755
W2163189132,W2099847492
W2163189132,W2152742269
W2163189132,W2163966259
W2163189132,W2556247670
W2112209753,W1602640018
W2112209753,W1989016101
W2112209753,W2052270675
W2112209753,W2081432798
W2112209753,W2105118209
W2112209753,W2107303974
W2112209753,W2160927393
W2112209753,W2164737198
W2112209753,W2506668433
W2112209753,W2752491485
W1966002396,W64245349
W1966002396,W1490781083
W1966002396,W1499933681
W1966002396,W2408041409
W1966002396,W2600623200
W144891795,W139777397
W144891795,W1560144794
W144891795,W1593337933
W144891795,W1596196963
W144891795,W2137740195
W144891795,W2139598342
W144891795,W2161707777
W144891795,W2402671869
W144891795,W2408041409
W2150037785,W49218811
W2150037785,W322246522
W2150037785,W336320637
W2150037785,W1499933681
W2150037785,W1553904877
W2150037785,W1556530441
W2150037785,W1573523614
W2150037785,W1586624296
W2150037785,W1590947159
W2150037785,W1591815827
W2150037785,W2155417611
W13770256,W1500021736
W13770256,W1505096505
W13770256,W1570896577
W13770256,W2115755118
W2006720227,W120868933
W2006720227,W164422101
W2006720227,W254944493
W2006720227,W407105917
W2006720227,W1499933681
W2006720227,W1500021736
W2006720227,W1651701101
W2006720227,W1915495511
W2006720227,W1950736173
W2006720227,W1971398771
W2006720227,W1973641371
W2006720227,W1978270319
W2006720227,W1993906458
W2006720227,W2003840516
W2006720227,W2007798022
W2006720227,W2009198914
W2006720227,W2013020033
W2006720227,W2016098456
W2006720227,W2017663639
W2006720227,W2027523423
W2006720227,W2030393551
W2006720227,W2037001540
W2006720227,W2037916898
W2006720227,W2042400458
W2006720227,W2046315042
W2006720227,W2053903592
W2006720227,W2065126496
W2006720227,W2074156432
W2006720227,W2077166428
W2006720227,W2077763860
W2006720227,W2082840017
W2006720227,W2092084522
W2006720227,W2095239018
W2006720227,W2095929735
W2006720227,W2128178009
W2006720227,W2130567699
W2006720227,W2137526265
W2006720227,W2140258513
W2006720227,W2157130619
W2006720227,W2913521326
W2006720227,W3144610597
W2006720227,W4285719527
W2899458474,W624465380
W2899458474,W1502148365
W2899458474,W1968008571
W2899458474,W2066083843
W2899458474,W2184854514
W2899458474,W2406390611
W2899458474,W2789636240
W1978434525,W50688157
W1978434525,W144559596
W1978434525,W190966408
W1978434525,W605263502
W1978434525,W1272508706
W1978434525,W1550117037
W1978434525,W1564961273
W1978434525,W1586670667
W1978434525,W1596196963
W1978434525,W1950736173
W1978434525,W1976894226
W1978434525,W2003840516
W1978434525,W2007992085
W1978434525,W2009022594
W1978434525,W2037001540
W1978434525,W2048701323
W1978434525,W2051390054
W1978434525,W2052270675
W1978434525,W2060335642
W1978434525,W2088313145
W1978434525,W2091784785
W1978434525,W2097327863
W1978434525,W2102340278
W1978434525,W2109718970
W1978434525,W2119480063
W1978434525,W2130565106
W1978434525,W2137352696
W1978434525,W2139598342
W1978434525,W2150037785
W1978434525,W2155805879
W1978434525,W2160301066
W1978434525,W2164737198
W1978434525,W2189134720
W1978434525,W2282832571
W1978434525,W2582521406
W1978434525,W2584214532
W1978434525,W2626624502
W1978434525,W3022532439
W1978434525,W3036827744
W1978434525,W4231563569
W1978434525,W4239603325
W1978434525,W4242971030
W2099847492,W1999885698
W2099847492,W2056133372
W2099847492,W2139512902
W2099847492,W2161707777
W2910035750,W2041121121
W2910035750,W2041914157
W2910035750,W2059515884
W2910035750,W2149512075
W2910035750,W2180648740
W2910035750,W2184854514
W2910035750,W2508908087
W2910035750,W2558496879
W2910035750,W2732701910
W2910035750,W2770495625
W2910035750,W2806487945
W2910035750,W2806853752
W2910035750,W2903060508
W2910035750,W2963946669
W2910035750,W7043575881
W2900701007,W621814778
W2900701007,W1485305988
W2900701007,W1560144794
W2900701007,W1586624296
W2900701007,W1974170079
W2900701007,W1981231610
W2900701007,W2026343926
W2900701007,W2067083952
W2900701007,W2111197100
W2900701007,W2119480063
W2900701007,W2138269563
W2900701007,W2149007227
W2900701007,W2155635068
W2900701007,W2155843307
W2900701007,W2160927393
W2900701007,W2184854514
W2018340980,W45011409
W2018340980,W130663125
W2018340980,W1272508706
W2018340980,W1486239552
W2018340980,W1556530441
W2018340980,W1575829986
W2018340980,W1950736173
W2018340980,W2018759249
W2018340980,W2037001540
W2018340980,W2071560553
W2018340980,W2072020524
W2018340980,W2119480063
W2018340980,W2140258513
W2018340980,W2174329074
W2018340980,W2762681851
W2018340980,W4256399001
W2018340980,W4285719527
W2018340980,W6634728271
W2000472550,W1504835650
W2000472550,W1505096505
W2000472550,W1510101233
W2000472550,W1590469064
W2000472550,W1950736173
W2000472550,W2007180964
W2000472550,W2015153621
W2000472550,W2016271194
W2000472550,W2028148279
W2000472550,W2032337854
W2000472550,W2032769849
W2000472550,W2119480063
W2000472550,W2126980690
W2000472550,W2131657873
W2000472550,W2296646900
W2000472550,W3021716472
W2000472550,W4236923591
W2000472550,W6630108217
W2000472550,W6630337545
W1988031976,W282439305
W1988031976,W2072133687
W1988031976,W2074917937
W1988031976,W2093960336
W1988031976,W2119820506
W1988031976,W2167557160
W1988031976,W2184854514
W1988031976,W2249540601
W1988031976,W2296646900
W1988031976,W2530638482
W1988031976,W2595908185
W1988031976,W6610228593
W1988031976,W6728136043
W1589962547,W93612393
W1589962547,W1517387173
W1589962547,W1556530441
W1589962547,W1971398771
W1589962547,W1985231929
W1589962547,W1989771497
W1589962547,W2027523423
W1589962547,W2051743306
W1589962547,W2057720927
W1589962547,W2086779977
W1589962547,W2119480063
W1589962547,W2337365192
W1589962547,W2913521326
W2955817276,W1973148641
W2955817276,W1980408524
W2955817276,W1984972560
W2955817276,W2006834822
W2955817276,W2010927954
W2955817276,W2039066615
W2955817276,W2067736313
W2955817276,W2068337680
W2955817276,W2083375777
W2955817276,W2106679331
W2955817276,W2162900910
W2955817276,W2195908176
W2955817276,W2316429719
W2955817276,W4235182342
W2955817276,W4285719527
W1561849633,W131127468
W1561849633,W240887194
W1561849633,W1972905061
W1561849633,W1974170079
W1561849633,W2020856473
W1561849633,W2052270675
W1561849633,W2111237519
W1561849633,W2800931606
W4365145875,W1537887111
W4365145875,W1572019598
W4365145875,W1581848821
W4365145875,W1584238570
W4365145875,W1968316532
W4365145875,W1987658595
W4365145875,W1990301679
W4365145875,W2004441379
W4365145875,W2026170203
W4365145875,W2032635843
W4365145875,W2042782373
W4365145875,W2045450941
W4365145875,W2072020524
W4365145875,W2099329509
W4365145875,W2114886667
W4365145875,W2123013445
W4365145875,W2123833908
W4365145875,W2139190150
W4365145875,W2159604298
W4365145875,W2160038311
W4365145875,W2166096679
W4365145875,W2170903670
W4365145875,W2184854514
W4365145875,W2299284748
W4365145875,W2328926509
W4365145875,W2536794285
W4365145875,W2588829302
W4365145875,W2593649045
W4365145875,W2600087721
W4365145875,W2742440020
W4365145875,W2744181172
W4365145875,W2752101034
W4365145875,W2753141051
W4365145875,W2883339537
W4365145875,W2899563586
W4365145875,W2903262696
W4365145875,W2938638829
W4365145875,W2963948039
W4365145875,W3024134694
W4365145875,W3033600316
W4365145875,W3105742033
W4365145875,W3107964754
W4365145875,W3147250474
W4365145875,W3148566210
W4365145875,W6893576440
W2173372376,W66465441
W2173372376,W180218206
W2173372376,W392012835
W2173372376,W1499933681
W2173372376,W1536094539
W2173372376,W1564961273
W2173372376,W1576420969
W2173372376,W1585474757
W2173372376,W1801878374
W2173372376,W1974348796
W2173372376,W2010675647
W2173372376,W2100531634
W2173372376,W2125570765
W2173372376,W2154620409
W2173372376,W2158233643
W2173372376,W2172653878
W2173372376,W2417476687
W2173372376,W4285719527
W1997199355,W76134203
W1997199355,W1489492695
W1997199355,W1974140516
W1997199355,W2029709911
W1997199355,W2032085840
W1997199355,W2097951186
W1997199355,W2101508110
W1997199355,W2127693141
W1997199355,W2157188062
W1997199355,W2162618366
W1997199355,W2395822350
W2946089718,W167948671
W2946089718,W1967559492
W2946089718,W2789582101
W2946089718,W2798959019
W2145956370,W1516357717
W2145956370,W1573523614
W2145956370,W1964538581
W2145956370,W2012487898
W2145956370,W2027523423
W2145956370,W2052270675
W2145956370,W2091784785
W2145956370,W2098619666
W2145956370,W2105118209
W2145956370,W2110831359
W2145956370,W2111197100
W2145956370,W2115247616
W2145956370,W2118489710
W2145956370,W2138269563
W2145956370,W2139598342
W2145956370,W2150037785
W2145956370,W2155417611
W2145956370,W2155635068
W2145956370,W2159330012
W2145956370,W2337365192
W69473232,W2010258059
W69473232,W2067083293
W69473232,W2083133776
W2104568166,W11909207
W2104568166,W1485835175
W2104568166,W1565658805
W2104568166,W1575207387
W2104568166,W1989771497
W2104568166,W1999854131
W2104568166,W2013020033
W2104568166,W2027523423
W2104568166,W2028443633
W2104568166,W2043843997
W2104568166,W2324956377
W2080524434,W178331951
W2080524434,W1538967629
W2080524434,W1575206345
W2080524434,W1606467431
W2080524434,W1641915153
W2080524434,W1677820382
W2080524434,W1766888123
W2080524434,W1964832178
W2080524434,W1969700833
W2080524434,W1976125225
W2080524434,W1997110426
W2080524434,W2006144938
W2080524434,W2009896906
W2080524434,W2023107859
W2080524434,W2028184103
W2080524434,W2031554514
W2080524434,W2037629933
W2080524434,W2072813844
W2080524434,W2079057332
W2080524434,W2100811130
W2080524434,W2139465535
W2080524434,W2141641465
W2080524434,W2148785954
W2080524434,W2271208462
W2080524434,W3159220585
W2080524434,W4285719527
W2080524434,W6632202487
W2080524434,W6693972728
W2138478249,W1980561265
W2138478249,W2111197100
W2138478249,W2138269563
W2118847155,W2015033419
W2118847155,W2085067988
W2118847155,W2119480063
W2118847155,W2120436369
W2118847155,W4285719527
W2118847155,W7029952437
W2210072501,W1576830784
W2210072501,W1607764848
W2210072501,W1651701101
W2210072501,W1964077143
W2210072501,W1989016101
W2210072501,W2010155388
W2210072501,W2013661830
W2210072501,W2031312187
W2210072501,W2095609373
W2210072501,W2110576487
W2210072501,W2114971935
W2210072501,W2122723787
W2210072501,W2125966816
W2210072501,W2126885600
W2210072501,W2147923073
W2210072501,W2171834532
W2210072501,W3021716472
W2210072501,W3095711147
W2210072501,W3124666641
W2210072501,W4292199645
W2171545112,W103361464
W2171545112,W109803810
W2171545112,W122451960
W2171545112,W178275036
W2171545112,W322246522
W2171545112,W1481412153
W2171545112,W1486784069
W2171545112,W1725744678
W2171545112,W1981258758
W2171545112,W1993664545
W2171545112,W2019208349
W2171545112,W2035402384
W2171545112,W2043220715
W2171545112,W2048682928
W2171545112,W2088313145
W2171545112,W2115577577
W2171545112,W2128303427
W2171545112,W2146679229
W2171545112,W2152742269
W2171545112,W2184854514
W2171545112,W2216877512
W2171545112,W2312020672
W2171545112,W2313582907
W2171545112,W2335323384
W2171545112,W2396024727
W2171545112,W2396507567
W2171545112,W2397048723
W2171545112,W2510121892
W2171545112,W2518814759
W2171545112,W3210438141
W2171545112,W4233172959
W2171545112,W6712734115
W2171545112,W7071619704
W2972871164,W12144851
W2972871164,W120317759
W2972871164,W141817568
W2972871164,W167948671
W2972871164,W612471143
W2972871164,W1489238586
W2972871164,W1497286318
W2972871164,W1502148365
W2972871164,W1527457427
W2972871164,W1586624296
W2972871164,W1594450222
W2972871164,W1595643407
W2972871164,W1689644917
W2972871164,W1829197771
W2972871164,W1946467015
W2972871164,W1968008571
W2972871164,W1980694603
W2972871164,W1980843241
W2972871164,W1987628598
W2972871164,W1991886506
W2972871164,W1995875735
W2972871164,W1998269597
W2972871164,W1998515403
W2972871164,W1999209397
W2972871164,W2000218448
W2972871164,W2001478204
W2972871164,W2003458804
W2972871164,W2007842460
W2972871164,W2009375902
W2972871164,W2013817254
W2972871164,W2018275543
W2972871164,W2023220203
W2972871164,W2023397245
W2972871164,W2031459584
W2972871164,W2032087125
W2972871164,W2032946087
W2972871164,W2033094552
W2972871164,W2035486824
W2972871164,W2037001540
W2972871164,W2038897574
W2972871164,W2041121121
W2972871164,W2043181832
W2972871164,W2052698845
W2972871164,W2056353958
W2972871164,W2057583273
W2972871164,W2058518679
W2972871164,W2059075385
W2972871164,W2064478630
W2972871164,W2072206615
W2972871164,W2078367211
W2972871164,W2079080230
W2972871164,W2082981966
W2972871164,W2085049476
W2972871164,W2090579027
W2972871164,W2091784785
W2972871164,W2098104159
W2972871164,W2098714234
W2972871164,W2099634219
W2972871164,W2100531634
W2972871164,W2101464305
W2972871164,W2101758500
W2972871164,W2104617690
W2972871164,W2114683697
W2972871164,W2117343866
W2972871164,W2117820411
W2972871164,W2120675175
W2972871164,W2122313562
W2972871164,W2122848099
W2972871164,W2125489534
W2972871164,W2125570765
W2972871164,W2127666085
W2972871164,W2131123711
W2972871164,W2131657873
W2972871164,W2138478249
W2972871164,W2139598342
W2972871164,W2143350951
W2972871164,W2149628368
W2972871164,W2152742269
W2972871164,W2154620409
W2972871164,W2157201194
W2972871164,W2158233643
W2972871164,W2163070220
W2972871164,W2166345358
W2972871164,W2168831295
W2972871164,W2177010828
W2972871164,W2184854514
W2972871164,W2229376303
W2972871164,W2232792187
W2972871164,W2296769292
W2972871164,W2299178933
W2972871164,W2304903802
W2972871164,W2320044524
W2972871164,W2322255606
W2972871164,W2328447414
W2972871164,W2332691635
W2972871164,W2335323384
W2972871164,W2339848953
W2972871164,W2344527636
W2972871164,W2369929118
W2972871164,W2414467074
W2972871164,W2487019930
W2972871164,W2495323687
W2972871164,W2535584608
W2972871164,W2561931717
W2972871164,W2596240398
W2972871164,W2601321973
W2972871164,W2602378791
W2972871164,W2604255570
W2972871164,W2615988294
W2972871164,W2616527078
W2972871164,W2625361014
W2972871164,W2733269210
