publication_id,reference_id
W1040355296,W6157337
W1040355296,W7738515
W1040355296,W74775258
W1040355296,W85822167
W1040355296,W116148738
W1040355296,W151432447
W1040355296,W1546460500
W1040355296,W1549940068
W1040355296,W1559384493
W1040355296,W1575206345
W1040355296,W1576830784
W1040355296,W1722602446
W1040355296,W1980451132
W1040355296,W1989016101
W1040355296,W2004603793
W1040355296,W2011290600
W1040355296,W2037001540
W1040355296,W2052855523
W1040355296,W2058468883
W1040355296,W2077420680
W1040355296,W2142596912
W1040355296,W2150243159
W1040355296,W2290003388
W1040355296,W2342091124
W1040355296,W2600623200
W1040355296,W2784413597
W1040355296,W3023580939
W1040355296,W4213129550
W2939696799,W19399978
W2939696799,W91051382
W2939696799,W167948671
W2939696799,W1537887111
W2939696799,W1965327601
W2939696799,W1968316532
W2939696799,W1985921148
W2939696799,W1991139021
W2939696799,W2018383914
W2939696799,W2047608406
W2939696799,W2051163483
W2939696799,W2098226206
W2939696799,W2098330912
W2939696799,W2118114225
W2939696799,W2129868883
W2939696799,W2137526265
W2939696799,W2153147191
W2939696799,W2157289187
W2939696799,W2402939184
W2939696799,W2513654055
W2939696799,W2513927534
W2939696799,W2589735465
W2939696799,W2593649045
W2939696799,W2733477947
W2939696799,W2744181172
W2939696799,W2798571922
W2939696799,W2898828804
W2939696799,W4235412292
W2059957416,W18501919
W2059957416,W1978875961
W2059957416,W2017476522
W2059957416,W2073568670
W2059957416,W2094583646
W2059957416,W2100741076
W2059957416,W2125405038
W2059957416,W2156408004
W2059957416,W2242279449
W2059957416,W2331302263
W2059957416,W2618671864
W2059957416,W2997244487
W2604870362,W1518641734
W2604870362,W1560144794
W2604870362,W1922152898
W2604870362,W1969071914
W2604870362,W1977761341
W2604870362,W1980272517
W2604870362,W1993032559
W2604870362,W1994893618
W2604870362,W2006144938
W2604870362,W2009721446
W2604870362,W2013020033
W2604870362,W2013039323
W2604870362,W2021082347
W2604870362,W2027290950
W2604870362,W2034503479
W2604870362,W2041655305
W2604870362,W2049080106
W2604870362,W2049845852
W2604870362,W2059450962
W2604870362,W2071969679
W2604870362,W2076629853
W2604870362,W2085596355
W2604870362,W2087453992
W2604870362,W2115589791
W2604870362,W2130012180
W2604870362,W2133797163
W2604870362,W2160943065
W2604870362,W2164795151
W2604870362,W2553043867
W2604870362,W2582521406
W2604870362,W4245823574
W2514254236,W167948671
W2514254236,W1533878625
W2514254236,W1580565670
W2514254236,W1596196963
W2514254236,W1607743512
W2514254236,W1608056250
W2514254236,W1627992792
W2514254236,W1791834434
W2514254236,W1922493401
W2514254236,W1964996685
W2514254236,W1968008571
W2514254236,W1968410348
W2514254236,W2028302088
W2514254236,W2043082869
W2514254236,W2059957416
W2514254236,W2073743567
W2514254236,W2081552087
W2514254236,W2121114659
W2514254236,W2123442640
W2514254236,W2129396626
W2514254236,W2137424775
W2514254236,W2137526265
W2514254236,W2151359505
W2514254236,W2153314286
W2514254236,W2154620409
W2514254236,W2161601754
W2514254236,W2161707777
W2514254236,W2338864215
W2514254236,W2471654365
W2514254236,W3173912767
W2514254236,W4256699201
W2514254236,W6635652360
W2128303427,W124250475
W2128303427,W801492903
W2128303427,W2027137987
W2128303427,W2072752513
W2128303427,W2102602190
W2128303427,W2331011819
W2128303427,W2397526718
W4385979334,W400099226
W4385979334,W1570896577
W4385979334,W1601919122
W4385979334,W1607089218
W4385979334,W1975950487
W4385979334,W1977386698
W4385979334,W1978405625
W4385979334,W1984473250
W4385979334,W1986218835
W4385979334,W1994183641
W4385979334,W1995770472
W4385979334,W1998447053
W4385979334,W2011578113
W4385979334,W2024487373
W4385979334,W2025602331
W4385979334,W2030177205
W4385979334,W2041121121
W4385979334,W2064574537
W4385979334,W2065804258
W4385979334,W2131916103
W4385979334,W2162846639
W4385979334,W2165326489
W4385979334,W2168831295
W4385979334,W2184854514
W4385979334,W2227407841
W4385979334,W2527152407
W4385979334,W2558438542
W4385979334,W2583412656
W4385979334,W2594562997
W4385979334,W2595229763
W4385979334,W2734216264
W4385979334,W2736128047
W4385979334,W2783072185
W4385979334,W2793710373
W4385979334,W2793767675
W4385979334,W2935088330
W4385979334,W2964030743
W4385979334,W2967464094
W4385979334,W2982865155
W4385979334,W3014708024
W4385979334,W3030471687
W4385979334,W3044438565
W4385979334,W3093813762
W4385979334,W3094452219
W4385979334,W3094467019
W4385979334,W3111775938
W4385979334,W3135360155
W4385979334,W3164009507
W4385979334,W3185433272
W4385979334,W3207430945
W4385979334,W3209096992
W4385979334,W3216952601
W4385979334,W4200083121
W4385979334,W4210320858
W4385979334,W4238247913
W4385979334,W6713246390
W1805207,W12144851
W1805207,W35397165
W1805207,W80347845
W1805207,W114319991
W1805207,W423262163
W1805207,W1572770553
W1805207,W1883352974
W1805207,W1965142548
W1805207,W2086650319
W1805207,W2098395732
W1805207,W2124490600
W1805207,W2141426117
W1805207,W2147992783
W1805207,W2414760092
W1805207,W2430651655
W1805207,W2603731390
W2963223223,W611833001
W2963223223,W1209852327
W2963223223,W1953090334
W2963223223,W1981140845
W2963223223,W2007194064
W2963223223,W2014683958
W2963223223,W2018367260
W2963223223,W2042682017
W2963223223,W2043498347
W2963223223,W2049296082
W2963223223,W2050209058
W2963223223,W2050597556
W2963223223,W2054845099
W2963223223,W2056925087
W2963223223,W2058904305
W2963223223,W2082076175
W2963223223,W2091979553
W2963223223,W2106112788
W2963223223,W2121967258
W2963223223,W2137526265
W2963223223,W2138160374
W2963223223,W2139212933
W2963223223,W2143815478
W2963223223,W2157816161
W2963223223,W2184854514
W2963223223,W2314731117
W2963223223,W2415478720
W2963223223,W2534443592
W2963223223,W2594644573
W2963223223,W2608948620
W2963223223,W2610109047
W2963223223,W2754225298
W2963223223,W2767104497
W2963223223,W4232810585
W2963223223,W4235387018
W2963223223,W6675763056
W2963223223,W6680378043
W2963223223,W7019140572
W3008668671,W12144851
W3008668671,W107411382
W3008668671,W422962062
W3008668671,W1498365126
W3008668671,W1527457427
W3008668671,W1815579919
W3008668671,W1953090334
W3008668671,W2001234381
W3008668671,W2101711656
W3008668671,W2125570765
W3008668671,W2132904166
W3008668671,W2154279390
W3008668671,W2166950143
W3008668671,W2205103754
W3008668671,W2220359064
W3008668671,W2313707632
W3008668671,W2328742400
W3008668671,W2466158603
W3008668671,W2584778796
W3008668671,W2592647215
W3008668671,W2600087721
W3008668671,W2615876895
W3008668671,W2743445852
W3008668671,W2754054868
W3008668671,W2773024834
W3008668671,W3106652968
W2036091596,W95742564
W2036091596,W354426099
W2036091596,W1567878530
W2036091596,W1575837252
W2036091596,W1862665565
W2036091596,W1895567927
W2036091596,W1981686634
W2036091596,W2001461756
W2036091596,W2004911337
W2036091596,W2021694194
W2036091596,W2027760828
W2036091596,W2032337854
W2036091596,W2041121121
W2036091596,W2052698845
W2036091596,W2069882806
W2036091596,W2074439470
W2036091596,W2082953751
W2036091596,W2095467291
W2036091596,W2099561134
W2036091596,W2102284948
W2036091596,W2124490600
W2036091596,W2138826098
W2036091596,W2147440173
W2036091596,W2165495086
W2036091596,W2184854514
W2036091596,W2292300730
W2036091596,W2338290034
W2036091596,W4248476739
W1982904413,W164935105
W1982904413,W1575829986
W1982904413,W1591331301
W1982904413,W1989016101
W1982904413,W1993503595
W1982904413,W2007180964
W1982904413,W2029418069
W1982904413,W2049485428
W1982904413,W2233607055
W1982904413,W2559808833
W1982904413,W2751850274
W1982904413,W2784413597
W1982904413,W4205211754
W1982904413,W4236923591
W1982904413,W4256399001
W3205220448,W62008916
W3205220448,W95181619
W3205220448,W172711948
W3205220448,W591743112
W3205220448,W624465380
W3205220448,W1215132044
W3205220448,W1482881554
W3205220448,W1488559003
W3205220448,W1495669888
W3205220448,W1576871820
W3205220448,W1584238570
W3205220448,W1765238573
W3205220448,W1967590480
W3205220448,W1977060550
W3205220448,W1981082823
W3205220448,W1985533383
W3205220448,W1985863029
W3205220448,W1989833923
W3205220448,W2002507711
W3205220448,W2002984188
W3205220448,W2005102501
W3205220448,W2006720227
W3205220448,W2021082347
W3205220448,W2023600901
W3205220448,W2023754385
W3205220448,W2026161286
W3205220448,W2027078638
W3205220448,W2034826838
W3205220448,W2037916898
W3205220448,W2041121121
W3205220448,W2059306161
W3205220448,W2060267590
W3205220448,W2077424377
W3205220448,W2114886667
W3205220448,W2115247917
W3205220448,W2116023101
W3205220448,W2120436369
W3205220448,W2123436043
W3205220448,W2133797163
W3205220448,W2140232903
W3205220448,W2161001478
W3205220448,W2165701656
W3205220448,W2166190598
W3205220448,W2168450501
W3205220448,W2171689406
W3205220448,W2184854514
W3205220448,W2184993296
W3205220448,W2198683756
W3205220448,W2236191547
W3205220448,W2332457645
W3205220448,W2408438024
W3205220448,W2500225745
W3205220448,W2509876617
W3205220448,W2515092963
W3205220448,W2525861385
W3205220448,W2546519776
W3205220448,W2594255081
W3205220448,W2614658285
W3205220448,W2728268567
W3205220448,W2763657707
W3205220448,W2766524269
W3205220448,W2790140296
W3205220448,W2790493375
W3205220448,W2793775956
W3205220448,W2805440904
W3205220448,W2817016479
W3205220448,W2886962400
W3205220448,W2898741879
W3205220448,W2898931735
W3205220448,W2900648385
W3205220448,W2943788284
W3205220448,W2946332576
W3205220448,W2963948039
W3205220448,W2964842853
W3205220448,W2968951863
W3205220448,W2972125620
W3205220448,W2981380018
W3205220448,W2981433825
W3205220448,W2994947471
W3205220448,W2999968954
W3205220448,W3000642371
W3205220448,W3004761939
W3205220448,W3030476761
W3205220448,W4230949322
W3205220448,W4234143043
W3205220448,W4236344233
W3205220448,W4285719527
W3205220448,W4321508265
W2048211076,W29529489
W2048211076,W282439305
W2048211076,W353234340
W2048211076,W417327207
W2048211076,W1506450374
W2048211076,W1529947985
W2048211076,W1569275715
W2048211076,W1788201025
W2048211076,W1911060607
W2048211076,W1969228838
W2048211076,W1969791510
W2048211076,W1985400845
W2048211076,W1993008008
W2048211076,W1994199133
W2048211076,W2007557128
W2048211076,W2013988598
W2048211076,W2015153621
W2048211076,W2015677043
W2048211076,W2032337854
W2048211076,W2037124948
W2048211076,W2057705646
W2048211076,W2065894627
W2048211076,W2072206615
W2048211076,W2079957063
W2048211076,W2107031757
W2048211076,W2111919806
W2048211076,W2114622622
W2048211076,W2123024400
W2048211076,W2150432203
W2048211076,W2157201194
W2048211076,W2164340928
W2048211076,W2166140710
W2048211076,W2184854514
W2048211076,W2233813020
W2048211076,W4230718620
W2048211076,W4240402692
W2048211076,W4388328369
W2048211076,W6601204090
W2048211076,W6610228593
W2048211076,W6611926994
W2048211076,W6614424904
W2048211076,W6631761405
W2048211076,W6689447885
W2738343302,W1212821315
W2738343302,W1558643881
W2738343302,W1571311223
W2738343302,W1581848821
W2738343302,W1585313616
W2738343302,W1602183433
W2738343302,W1933704425
W2738343302,W1985421759
W2738343302,W1985533383
W2738343302,W2001461756
W2738343302,W2037001540
W2738343302,W2057978450
W2738343302,W2096432648
W2738343302,W2109990343
W2738343302,W2115388189
W2738343302,W2126239631
W2738343302,W2159604298
W2738343302,W2184854514
W2738343302,W2338290034
W2738343302,W2512672180
W2738343302,W2624621481
W3005085113,W145206210
W3005085113,W350139113
W3005085113,W364991292
W3005085113,W607096944
W3005085113,W1483038263
W3005085113,W1513429524
W3005085113,W1527935828
W3005085113,W1532335443
W3005085113,W1536258620
W3005085113,W1564089514
W3005085113,W1587442892
W3005085113,W1975594003
W3005085113,W1978365722
W3005085113,W1984502100
W3005085113,W1992160271
W3005085113,W1995268113
W3005085113,W2001478204
W3005085113,W2011423846
W3005085113,W2038435224
W3005085113,W2043220715
W3005085113,W2048701323
W3005085113,W2050896993
W3005085113,W2052417512
W3005085113,W2074995903
W3005085113,W2077200210
W3005085113,W2079642762
W3005085113,W2091784785
W3005085113,W2094906616
W3005085113,W2107019937
W3005085113,W2115577577
W3005085113,W2118489710
W3005085113,W2126197241
W3005085113,W2131657873
W3005085113,W2134955240
W3005085113,W2155172052
W3005085113,W2184854514
W3005085113,W2219590493
W3005085113,W2220788890
W3005085113,W2251410821
W3005085113,W2277301908
W3005085113,W2290743373
W3005085113,W2342321971
W3005085113,W2342366488
W3005085113,W2403300874
W3005085113,W2406029310
W3005085113,W2407591150
W3005085113,W2535584608
W3005085113,W2594321329
W3005085113,W2616880359
W3005085113,W2618037547
W3005085113,W2681842599
W3005085113,W2897810656
W3005085113,W2903863026
W3005085113,W2964368400
W3005085113,W2978454151
W3005085113,W3081607173
W3005085113,W3110909889
W3005085113,W4231563569
W3005085113,W4231748094
W3005085113,W4233290976
W3005085113,W4238193402
W3005085113,W4239603325
W3005085113,W4246986769
W3005085113,W4292931341
W3005085113,W4404931426
W2320814021,W49218811
W2320814021,W72858213
W2320814021,W1541749965
W2320814021,W1553904877
W2320814021,W1573523614
W2320814021,W1586624296
W2320814021,W1590947159
W2320814021,W1964025779
W2320814021,W2023108246
W2320814021,W2084728533
W2320814021,W2086919225
W2320814021,W2103604870
W2320814021,W2110831359
W2320814021,W2118489710
W2320814021,W2132049932
W2320814021,W2139598342
W2320814021,W2143122004
W2320814021,W2150037785
W2320814021,W2160470125
W2320814021,W2160927393
W3199531051,W1918701895
W3199531051,W1994231444
W3199531051,W2000745030
W3199531051,W2040600853
W3199531051,W2059179724
W3199531051,W2059515884
W3199531051,W2094306053
W3199531051,W2096016260
W3199531051,W2149512075
W3199531051,W2576604262
W3199531051,W2783115232
W3199531051,W2794825826
W3199531051,W2800161134
W3199531051,W2810071873
W3199531051,W2883883260
W3199531051,W2903060508
W3199531051,W2903633560
W3199531051,W2907632336
W3199531051,W2908201961
W3199531051,W2910035750
W3199531051,W2940962285
W3199531051,W2946796433
W3199531051,W2963946669
W3199531051,W2968220880
W3199531051,W2974154600
W3199531051,W2992477198
W3199531051,W3005090711
W3199531051,W3015622005
W3199531051,W3031346995
W3199531051,W3081500256
W3199531051,W3102785203
W3199531051,W3109953301
W2066584470,W142943847
W2066584470,W167948671
W2066584470,W295772216
W2066584470,W563936930
W2066584470,W616134110
W2066584470,W1493418801
W2066584470,W1541647209
W2066584470,W1950736173
W2066584470,W1981060864
W2066584470,W1995875735
W2066584470,W2007697407
W2066584470,W2015101847
W2066584470,W2015153621
W2066584470,W2035402384
W2066584470,W2072785492
W2066584470,W2076040368
W2066584470,W2115577577
W2066584470,W2132384318
W2066584470,W2134079826
W2066584470,W2146939832
W2066584470,W2151802019
W2066584470,W2153579459
W2066584470,W2160109669
W2066584470,W2166275148
W2066584470,W2184854514
W2066584470,W2207731298
W2066584470,W2515805897
W2066584470,W2903184115
W2066584470,W2912596165
W2066584470,W2952582255
W2066584470,W2964368400
W2066584470,W4241842449
W2066584470,W4245573347
W2066584470,W4248162872
W2066584470,W4380249768
W2066584470,W4399969971
W2066584470,W6645711090
W2066584470,W6682990099
W79826021,W353888125
W79826021,W1486313877
W79826021,W1531065362
W79826021,W1545638304
W79826021,W1556530441
W79826021,W1980561265
W79826021,W2014078972
W79826021,W2041452239
W79826021,W2083532850
W79826021,W2087572925
W79826021,W2088340232
W79826021,W2120414497
W79826021,W2332297089
W2962242387,W50688157
W2962242387,W66465441
W2962242387,W1486239552
W2962242387,W1549178298
W2962242387,W1687976359
W2962242387,W1978774013
W2962242387,W2004990376
W2962242387,W2027765653
W2962242387,W2030665613
W2962242387,W2056363605
W2962242387,W2073470731
W2962242387,W2103368830
W2962242387,W2103628116
W2962242387,W2124120255
W2900438384,W153595027
W2900438384,W1655784964
W2900438384,W1839056034
W2900438384,W1952417592
W2900438384,W1984487399
W2900438384,W1987816098
W2900438384,W2006364011
W2900438384,W2027760828
W2900438384,W2041121121
W2900438384,W2047994903
W2900438384,W2058543238
W2900438384,W2064136345
W2900438384,W2075032588
W2900438384,W2118607666
W2900438384,W2125910719
W2900438384,W2158875601
W2900438384,W2167066169
W2900438384,W2181665034
W2900438384,W2278339107
W2900438384,W2320899008
W2900438384,W2380542068
W2900438384,W2468258405
W2900438384,W2490977439
W2900438384,W2552043181
W2900438384,W2560429335
W2900438384,W2562983303
W2900438384,W2758994353
W2900438384,W2786450869
W2900438384,W2807773339
W2900438384,W2891586405
W2900438384,W4238215782
W2900438384,W4248004290
W2799914914,W36108489
W2799914914,W40910314
W2799914914,W127113544
W2799914914,W128363437
W2799914914,W167948671
W2799914914,W174791294
W2799914914,W292180823
W2799914914,W812793520
W2799914914,W1857525705
W2799914914,W1971230842
W2799914914,W1971392238
W2799914914,W2000022726
W2799914914,W2004694109
W2799914914,W2007478100
W2799914914,W2043627138
W2799914914,W2052323809
W2799914914,W2109636463
W2799914914,W2145428185
W2799914914,W2170441953
W2799914914,W2380490424
W2799914914,W2474317503
W2799914914,W2479939622
W2799914914,W2486926447
W2799914914,W2522987174
W2799914914,W2583546885
W2799914914,W2626276769
W2799914914,W2758893333
W2799914914,W2781725824
W2799914914,W2791753912
W2799914914,W4251448428
W3016418421,W390174340
W3016418421,W1908953056
W3016418421,W1977007664
W3016418421,W1984281348
W3016418421,W1988031976
W3016418421,W1997744527
W3016418421,W2007802578
W3016418421,W2013039323
W3016418421,W2020117601
W3016418421,W2021796188
W3016418421,W2029056124
W3016418421,W2032087125
W3016418421,W2040020508
W3016418421,W2041121121
W3016418421,W2048443216
W3016418421,W2054459286
W3016418421,W2064678494
W3016418421,W2074750468
W3016418421,W2095312086
W3016418421,W2121927366
W3016418421,W2128303427
W3016418421,W2133797163
W3016418421,W2151180785
W3016418421,W2151489780
W3016418421,W2154033160
W3016418421,W2157032736
W3016418421,W2160927393
W3016418421,W2226899078
W3016418421,W2299284748
W3016418421,W2314223843
W3016418421,W2529719565
W3016418421,W2544261385
W3016418421,W2771596738
W3016418421,W2903597829
W3016418421,W4242621561
W3016418421,W6679068023
W3016418421,W6689554483
W3016418421,W6728097460
W412097998,W1560946882
W412097998,W1607713866
W412097998,W1972463186
W412097998,W1982264772
W412097998,W1983348606
W412097998,W1997110426
W412097998,W2003879053
W412097998,W2028857061
W412097998,W2093849153
W412097998,W2108521506
W412097998,W2148654144
W412097998,W2165507463
W412097998,W2507917104
W412097998,W2762125519
W2068054279,W1517387173
W2068054279,W1586624296
W2068054279,W1978270319
W2068054279,W1980561265
W2068054279,W2045114640
W2068054279,W2091784785
W2068054279,W2105055172
W2068054279,W2111197100
W2068054279,W2138269563
W2068054279,W2138478249
W2068054279,W2139598342
W2068054279,W2155635068
W2068054279,W4239603325
W2068054279,W4285719527
W1888262238,W181186982
W1888262238,W1499879741
W1888262238,W1967595366
W1888262238,W1974170079
W1888262238,W1983998297
W1888262238,W2002010034
W1888262238,W2002041302
W1888262238,W2007992085
W1888262238,W2026343926
W1888262238,W2029403095
W1888262238,W2060592085
W1888262238,W2944297474
W1888262238,W4240734935
W1888262238,W4251530686
W1888262238,W4302313560
W1888262238,W6629953903
W1888262238,W6657101313
W1888262238,W6888465210
W4212894378,W624465380
W4212894378,W1504935443
W4212894378,W1574629238
W4212894378,W1597258139
W4212894378,W1970680563
W4212894378,W1980274578
W4212894378,W1980694603
W4212894378,W1981455444
W4212894378,W1982390963
W4212894378,W1985231929
W4212894378,W1987352581
W4212894378,W1987977291
W4212894378,W1990282485
W4212894378,W1993186665
W4212894378,W1994850709
W4212894378,W1997861712
W4212894378,W2001461756
W4212894378,W2012459595
W4212894378,W2017046354
W4212894378,W2026787474
W4212894378,W2030742234
W4212894378,W2038107928
W4212894378,W2048380820
W4212894378,W2055249508
W4212894378,W2056424550
W4212894378,W2058543238
W4212894378,W2058706019
W4212894378,W2060851700
W4212894378,W2089745666
W4212894378,W2098714234
W4212894378,W2099399968
W4212894378,W2102617558
W4212894378,W2106974748
W4212894378,W2107190790
W4212894378,W2108588467
W4212894378,W2120798975
W4212894378,W2124698660
W4212894378,W2125570765
W4212894378,W2132065430
W4212894378,W2147247500
W4212894378,W2160146756
W4212894378,W2184854514
W4212894378,W2220788890
W4212894378,W2285965080
W4212894378,W2302732052
W4212894378,W2345792697
W4212894378,W2407338969
W4212894378,W2552536044
W4212894378,W2560429335
W4212894378,W2738343302
W4212894378,W2738948243
W4212894378,W2742440020
W4212894378,W2773024834
W4212894378,W2788125439
W4212894378,W2790446951
W4212894378,W2792575828
W4212894378,W2841520486
W4212894378,W2913521326
W4212894378,W2945607250
W4212894378,W3003963609
W4212894378,W3005085113
W4212894378,W3008668671
W4212894378,W3014865320
W4212894378,W3033672056
W4212894378,W3036207587
W4212894378,W3049182323
W4212894378,W3097410173
W4212894378,W3127187336
W4212894378,W3143069573
W4212894378,W3159626825
W4212894378,W3185101575
W4212894378,W3196246162
W4212894378,W3216256900
W4212894378,W4233087053
W4212894378,W4234908646
W4212894378,W4246707260
W4212894378,W4246986769
W4212894378,W4248420834
W4212894378,W4403290511
W4212894378,W6600540020
W4212894378,W6631913216
W4212894378,W6740371661
W4212894378,W6741118765
W2963309261,W54371444
W2963309261,W657446421
W2963309261,W1513534766
W2963309261,W1518046314
W2963309261,W1543065276
W2963309261,W1998426307
W2963309261,W1998841934
W2963309261,W2002644089
W2963309261,W2013039323
W2963309261,W2026283576
W2963309261,W2035644337
W2963309261,W2037001540
W2963309261,W2045094646
W2963309261,W2054459286
W2963309261,W2060662535
W2963309261,W2074750468
W2963309261,W2080216680
W2963309261,W2116326246
W2963309261,W2133797163
W2963309261,W2271509354
W2963309261,W2466065609
W2963309261,W2546635522
W2963309261,W2582521406
W2963309261,W2625518389
W2963309261,W2729880686
W2963309261,W2741346289
W2963309261,W2771596738
W2963309261,W2800263675
W2963309261,W2804632400
W2963309261,W2899563586
W2963309261,W3123420076
W2963309261,W4230627298
W2963309261,W4321844690
W187194956,W123554387
W187194956,W1560144794
W187194956,W1759394199
W187194956,W1984873438
W187194956,W2011136722
W187194956,W2020721196
W187194956,W2103604870
W187194956,W2107626798
W3107964754,W60334069
W3107964754,W1547315291
W3107964754,W1993002202
W3107964754,W2000439420
W3107964754,W2000822906
W3107964754,W2002683144
W3107964754,W2009822999
W3107964754,W2025492757
W3107964754,W2026624504
W3107964754,W2032051763
W3107964754,W2035395033
W3107964754,W2038043168
W3107964754,W2042494379
W3107964754,W2045395947
W3107964754,W2058543238
W3107964754,W2063151375
W3107964754,W2080500625
W3107964754,W2090540401
W3107964754,W2092586972
W3107964754,W2094249612
W3107964754,W2102618372
W3107964754,W2108602781
W3107964754,W2112320498
W3107964754,W2127833504
W3107964754,W2139024465
W3107964754,W2142544480
W3107964754,W2170846699
W3107964754,W2211125321
W3107964754,W2215486668
W3107964754,W2306812926
W3107964754,W2345792697
W3107964754,W2468258405
W3107964754,W2555088007
W3107964754,W2605187745
W3107964754,W2621507201
W3107964754,W2758994353
W3107964754,W2764005569
W3107964754,W2900998487
W3107964754,W2911754830
W3107964754,W2912881048
W3107964754,W2946732029
W3107964754,W2993271680
W3107964754,W3006727248
W3107964754,W3014904044
W3107964754,W3029542109
W3107964754,W3100657144
W3107964754,W6912518918
W2773024834,W167948671
W2773024834,W1485305988
W2773024834,W1502818505
W2773024834,W1973047342
W2773024834,W1973365920
W2773024834,W1997459925
W2773024834,W1999600489
W2773024834,W2045094646
W2773024834,W2048041143
W2773024834,W2061425878
W2773024834,W2074925665
W2773024834,W2104617690
W2773024834,W2105118669
W2773024834,W2115000629
W2773024834,W2117431611
W2773024834,W2121752185
W2773024834,W2121802159
W2773024834,W2122313562
W2773024834,W2125570765
W2773024834,W2143120360
W2773024834,W2155564665
W2773024834,W2156220037
W2773024834,W2164404735
W2773024834,W2184854514
W2773024834,W2282455417
W2773024834,W2346131785
W2773024834,W2467899972
W2773024834,W2509398808
W2773024834,W4285719527
W2773024834,W6606706339
W2773024834,W6628861248
W2773024834,W6629874016
W2773024834,W6662591479
W2773024834,W6677940997
W2773024834,W6695410555
W1996793401,W1987861576
W1996793401,W2012040595
W1996793401,W2053022445
W1996793401,W2054552925
W1996793401,W2134654456
W1996793401,W2168656979
W1996793401,W3109068248
W2140258513,W1557496348
W2140258513,W1575829986
W2140258513,W1915495511
W2140258513,W1966903130
W2140258513,W1971398771
W2140258513,W1978777514
W2140258513,W1980514696
W2140258513,W1982657790
W2140258513,W1990041608
W2140258513,W1994345166
W2140258513,W2014364060
W2140258513,W2023912363
W2140258513,W2037001540
W2140258513,W2046315042
W2140258513,W2048548910
W2140258513,W2074156432
W2140258513,W2079702264
W2140258513,W2095929735
W2140258513,W2128178009
W2140258513,W2145674413
W2140258513,W4230549729
W2140258513,W4236414151
W2140258513,W4248670539
W2140258513,W4250008609
W2140258513,W4256399001
W4309791143,W1870852322
W4309791143,W1969170451
W4309791143,W1969293769
W4309791143,W1974645077
W4309791143,W1997553787
W4309791143,W2013772471
W4309791143,W2029667189
W4309791143,W2033197339
W4309791143,W2047544230
W4309791143,W2063304073
W4309791143,W2064675550
W4309791143,W2067031014
W4309791143,W2092672051
W4309791143,W2102449622
W4309791143,W2105573149
W4309791143,W2130253098
W4309791143,W2130479394
W4309791143,W2132629607
W4309791143,W2154319440
W4309791143,W2162166182
W4309791143,W2339556907
W4309791143,W2590925679
W4309791143,W2593078570
W4309791143,W2594446722
W4309791143,W2612690371
W4309791143,W2730472814
W4309791143,W2801491392
W4309791143,W2915009278
W4309791143,W2939610444
W4309791143,W2950374603
W4309791143,W2952317511
W4309791143,W2955138922
W4309791143,W2963190379
W4309791143,W2985961606
W4309791143,W2989862352
W4309791143,W2991477142
W4309791143,W2997234557
W4309791143,W3007643904
W4309791143,W3011400720
W4309791143,W3011537081
W4309791143,W3013800395
W4309791143,W3020169092
W4309791143,W3084653951
W4309791143,W3094829729
W4309791143,W3098652539
W4309791143,W3113317199
W4309791143,W3177500196
W4309791143,W3177828909
W4309791143,W3186179742
W4309791143,W3209573755
W4309791143,W3212854871
W4309791143,W4205563941
W4309791143,W4205705866
W4309791143,W4210738256
W4309791143,W4223956519
W4309791143,W4226119281
W4309791143,W4287325738
W4309791143,W4288428465
W4309791143,W4292508613
W4309791143,W4294550743
W4309791143,W4309163757
W2159330012,W1987733394
W2159330012,W1988165990
W2159330012,W1994435009
W2159330012,W2009730473
W2159330012,W2037557484
W2159330012,W2055762879
W2159330012,W2058799256
W2159330012,W2098619666
W2159330012,W2125672489
W2159330012,W2155417611
W3157071352,W834741149
W3157071352,W990323820
W3157071352,W1519388409
W3157071352,W1989016101
W3157071352,W2059075385
W3157071352,W2070176305
W3157071352,W2072628264
W3157071352,W2077707758
W3157071352,W2079303717
W3157071352,W2094064742
W3157071352,W2096042773
W3157071352,W2106809155
W3157071352,W2115444051
W3157071352,W2129488573
W3157071352,W2138098672
W3157071352,W2149543152
W3157071352,W2153692424
W3157071352,W2160223514
W3157071352,W2161853998
W3157071352,W2280386867
W3157071352,W2418631393
W3157071352,W2502448385
W3157071352,W2589230682
W3157071352,W2768450324
W3157071352,W2909587423
W3157071352,W2943305677
W3157071352,W2973413581
W3157071352,W3014153329
W2744181172,W1519204706
W2744181172,W1537887111
W2744181172,W1617902411
W2744181172,W1965327601
W2744181172,W1968316532
W2744181172,W1991139021
W2744181172,W2041121121
W2744181172,W2299284748
W2744181172,W2513927534
W2744181172,W2593649045
W2117820411,W177417147
W2117820411,W1510020678
W2117820411,W1538529147
W2117820411,W2015833509
W2117820411,W2120240177
W2117820411,W2127298667
W2117820411,W2131618674
W2117820411,W2147992783
W2117820411,W2337075908
W2117820411,W2505318507
W2117820411,W3171077326
W1528003425,W99879125
W1528003425,W140020327
W1528003425,W1513534766
W1528003425,W1518046314
W1528003425,W1568263626
W1528003425,W1964538581
W1528003425,W1973746598
W1528003425,W1979846720
W1528003425,W1982264772
W1528003425,W1984281348
W1528003425,W2013020033
W1528003425,W2026000422
W1528003425,W2065946851
W1528003425,W2077424377
W1528003425,W2089441678
W1528003425,W2133797163
W1528003425,W2148424251
W1528003425,W2522264733
W1528003425,W2535346570
W1528003425,W3036423388
W1528003425,W6645112351
